hotel_id,hotel_name,SOURCE,price,base_price,checkIn,checkOut,count,rating,Info,latitude,longitude
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1233.75,1061.25,2025-01-17,2025-01-21,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,750,750,2025-01-17,2025-01-21,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,990,918.75,2025-01-17,2025-01-21,14,4,,,
6164000,JW Marriott Hotel Riyadh,JW Marriott,2437.5,,2025-01-17,2025-01-21,669,4.5,,,
25280776,Ramada By wyndham,Agoda.com,798.75,,2025-01-17,2025-01-21,7,4,,,
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-01-17,2025-01-21,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-17,2025-01-21,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,712.5,558.75,2025-01-17,2025-01-21,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,483.75,,2025-01-17,2025-01-21,5,2.5,,,
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1436.25,,2025-01-17,2025-01-21,256,4,,,
9702375,Rosh Rayhaan by Rotana,Official Site,,843.75,2025-01-17,2025-01-21,1311,4.5,,24.700346,46.682137
15215188,Fairmont Riyadh,Fairmont,,2205,2025-01-17,2025-01-21,220,4.5,,24.808397,46.71805
2366709,The Ritz-Carlton Riyadh,Booking.com,7413.75,3.75,2025-01-17,2025-01-21,1045,4.5,,,
26059301,Damac Tower Riyadh Luxury Apartments,Vio.com,,708.75,2025-01-17,2025-01-21,1,5,,24.709423,46.67273
8470987,Al Oroba Hotel,Vio.com,,131.25,2025-01-17,2025-01-21,2,2.5,,,
16865982,Le Méridien Riyadh,LeMeridien.com,1991.25,,2025-01-17,2025-01-21,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
26451032,The St. Regis Riyadh,StRegis.com,2636.25,,2025-01-10,2025-01-13,54,5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,915,697.5,2025-01-10,2025-01-13,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1230,1230,2025-01-10,2025-01-13,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,690,603.75,2025-01-10,2025-01-13,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,735,735,2025-01-10,2025-01-13,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,1196.25,1196.25,2025-01-10,2025-01-13,331,4.5,,24.738811,46.635284
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,900,,2025-01-10,2025-01-13,407,4,,,
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,701.25,573.75,2025-01-10,2025-01-13,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,723.75,671.25,2025-01-10,2025-01-13,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,622.5,562.5,2025-01-10,2025-01-13,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1241.25,1241.25,2025-01-10,2025-01-13,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,821.25,821.25,2025-01-10,2025-01-13,214,4.5,,24.742296,46.725163
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1440,,2025-01-10,2025-01-13,256,4,,,
3514706,ibis Riyadh Olaya Street,Booking.com,326.25,326.25,2025-01-10,2025-01-13,430,3.5,,24.712132,46.67674
15215188,Fairmont Riyadh,Fairmont,1845,1661.25,2025-01-10,2025-01-13,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,446.25,2025-01-10,2025-01-13,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1976.25,1091.25,2025-01-10,2025-01-13,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,720,671.25,2025-01-10,2025-01-13,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
23569851,Fairmont Ramla Serviced Residences,all.accor.com,2148.75,,2025-01-10,2025-01-13,121,4.5,,,
3250538,Al Mashreq Boutique Hotel,Booking.com,926.25,783.75,2025-01-10,2025-01-13,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,600,600,2025-01-10,2025-01-13,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
2366709,The Ritz-Carlton Riyadh,Booking.com,3656.25,3453.75,2025-01-10,2025-01-13,1045,4.5,,,
1748545,Executives Hotel - Olaya,Booking.com,566.25,521.25,2025-01-10,2025-01-13,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,1395,1395,2025-01-10,2025-01-13,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
6164000,JW Marriott Hotel Riyadh,JW Marriott,1785,,2025-01-10,2025-01-13,669,4.5,,,
301864,Sheraton Riyadh Hotel & Towers,Booking.com,821.25,821.25,2025-01-10,2025-01-13,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,551.25,551.25,2025-01-10,2025-01-13,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,641.25,588.75,2025-01-10,2025-01-13,14,4,,,
25280776,Ramada By wyndham,Agoda.com,761.25,,2025-01-10,2025-01-13,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,690,690,2025-01-10,2025-01-13,1,5,,24.709423,46.67273
26451032,The St. Regis Riyadh,StRegis.com,2636.25,,2025-01-10,2025-01-13,54,5,,,
27131550,Sands Inn Hostel,Booking.com,86.25,71.25,2025-01-10,2025-01-13,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-10,2025-01-13,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,570,528.75,2025-01-10,2025-01-13,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,491.25,,2025-01-10,2025-01-13,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,153.75,153.75,2025-01-10,2025-01-13,2,2.5,,,
16865982,Le Méridien Riyadh,LeMeridien.com,1395,,2025-01-10,2025-01-13,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
6164000,JW Marriott Hotel Riyadh,JW Marriott,1687.5,,2025-01-25,2025-01-27,669,4.5,,,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1282.5,1282.5,2025-01-25,2025-01-27,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,735,633.75,2025-01-25,2025-01-27,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,843.75,843.75,2025-01-25,2025-01-27,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,1545,1526.25,2025-01-25,2025-01-27,331,4.5,,24.738811,46.635284
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,697.5,697.5,2025-01-25,2025-01-27,499,4,,24.680237,46.690372
26451032,The St. Regis Riyadh,StRegis.com,2748.75,,2025-01-25,2025-01-27,54,5,,,
15239002,Shaza Riyadh,Booking.com,735,735,2025-01-25,2025-01-27,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,690,562.5,2025-01-25,2025-01-27,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1245,1215,2025-01-25,2025-01-27,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,971.25,971.25,2025-01-25,2025-01-27,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,341.25,337.5,2025-01-25,2025-01-27,430,3.5,,24.712132,46.67674
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1061.25,,2025-01-25,2025-01-27,407,4,,,
15215188,Fairmont Riyadh,Fairmont,2171.25,1620,2025-01-25,2025-01-27,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,457.5,2025-01-25,2025-01-27,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,1267.5,1117.5,2025-01-25,2025-01-27,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,750,693.75,2025-01-25,2025-01-27,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-01-25,2025-01-27,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
26451032,The St. Regis Riyadh,StRegis.com,2748.75,,2025-01-25,2025-01-27,54,5,,,
10131963,Spectrums Hotel Riyadh,Booking.com,588.75,588.75,2025-01-25,2025-01-27,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,566.25,551.25,2025-01-25,2025-01-27,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,1845,1845,2025-01-25,2025-01-27,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1061.25,1061.25,2025-01-25,2025-01-27,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,813.75,772.5,2025-01-25,2025-01-27,2,4.5,,24.779217,46.642143
23673791,"Mansard Riyadh, A Radisson Collection Hotel",Booking.com,1736.25,,2025-01-25,2025-01-27,127,4.5,,,
15368089,IntercityHotel Riyadh Malaz,Booking.com,1001.25,907.5,2025-01-25,2025-01-27,14,4,,,
25280776,Ramada By wyndham,Agoda.com,873.75,,2025-01-25,2025-01-27,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,502.5,502.5,2025-01-25,2025-01-27,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-01-25,2025-01-27,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-25,2025-01-27,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1601.25,,2025-01-25,2025-01-27,256,4,,,
1732120,Rand by Wandalus,Booking.com,656.25,536.25,2025-01-25,2025-01-27,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,476.25,,2025-01-25,2025-01-27,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-01-25,2025-01-27,2,2.5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,,798.75,2025-01-25,2025-01-27,1311,4.5,,24.700346,46.682137
2366709,The Ritz-Carlton Riyadh,Booking.com,3978.75,3.75,2025-01-25,2025-01-27,1045,4.5,,,
16865982,Le Méridien Riyadh,LeMeridien.com,1845,,2025-01-25,2025-01-27,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
26451032,The St. Regis Riyadh,StRegis.com,3255,,2025-01-06,2025-01-10,54,5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,836.25,648.75,2025-01-06,2025-01-10,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1436.25,1395,2025-01-06,2025-01-10,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,678.75,585,2025-01-06,2025-01-10,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,735,735,2025-01-06,2025-01-10,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,2058.75,1425,2025-01-06,2025-01-10,331,4.5,,24.738811,46.635284
23569851,Fairmont Ramla Serviced Residences,all.accor.com,1672.5,,2025-01-06,2025-01-10,121,4.5,,,
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,637.5,637.5,2025-01-06,2025-01-10,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,652.5,652.5,2025-01-06,2025-01-10,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,825,562.5,2025-01-06,2025-01-10,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1230,1155,2025-01-06,2025-01-10,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,633.75,630,2025-01-06,2025-01-10,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,397.5,397.5,2025-01-06,2025-01-10,430,3.5,,24.712132,46.67674
15215188,Fairmont Riyadh,Fairmont,2025,1511.25,2025-01-06,2025-01-10,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,446.25,2025-01-06,2025-01-10,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,2103.75,1158.75,2025-01-06,2025-01-10,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,731.25,693.75,2025-01-06,2025-01-10,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
15215188,Fairmont Riyadh,all.accor.com,2025,,2025-01-06,2025-01-10,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-01-06,2025-01-10,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,645,607.5,2025-01-06,2025-01-10,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
2366709,The Ritz-Carlton Riyadh,Booking.com,3708.75,3150,2025-01-06,2025-01-10,1045,4.5,,,
1748545,Executives Hotel - Olaya,Booking.com,566.25,521.25,2025-01-06,2025-01-10,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,2171.25,2171.25,2025-01-06,2025-01-10,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
15756839,Hilton Riyadh Hotel & Residences,Vio.com,1380,,2025-01-06,2025-01-10,1626,4.5,,24.785522,46.72788
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1173.75,1005,2025-01-06,2025-01-10,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,438.75,438.75,2025-01-06,2025-01-10,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,562.5,543.75,2025-01-06,2025-01-10,14,4,,,
25280776,Ramada By wyndham,Agoda.com,783.75,,2025-01-06,2025-01-10,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,506.25,506.25,2025-01-06,2025-01-10,1,5,,24.709423,46.67273
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1005,,2025-01-06,2025-01-10,407,4,,,
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-01-06,2025-01-10,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-06,2025-01-10,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,712.5,506.25,2025-01-06,2025-01-10,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,495,,2025-01-06,2025-01-10,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,165,165,2025-01-06,2025-01-10,2,2.5,,,
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1353.75,,2025-01-06,2025-01-10,256,4,,,
16865982,Le Méridien Riyadh,LeMeridien.com,2351.25,,2025-02-10,2025-02-12,78,4.5,"['Free breakfast available', 'Free cancellation']",,
9702375,Rosh Rayhaan by Rotana,Official Site,1743.75,1372.5,2025-02-10,2025-02-12,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,4200,3.75,2025-02-10,2025-02-12,1626,4.5,,24.785522,46.72788
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,1507.5,1507.5,2025-02-10,2025-02-12,1073,4.5,,24.683914,46.68803
24143026,Joudyan Hotel,Booking.com,963.75,832.5,2025-02-10,2025-02-12,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,832.5,791.25,2025-02-10,2025-02-12,499,4,,24.680237,46.690372
15215188,Fairmont Riyadh,all.accor.com,3798.75,,2025-02-10,2025-02-12,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
15239002,Shaza Riyadh,Booking.com,978.75,978.75,2025-02-10,2025-02-12,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,2696.25,2640,2025-02-10,2025-02-12,957,4.5,,24.666677,46.692158
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,1297.5,562.5,2025-02-10,2025-02-12,239,4,,24.664728,46.71136
15215188,Fairmont Riyadh,Fairmont,3798.75,2831.25,2025-02-10,2025-02-12,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3514706,ibis Riyadh Olaya Street,Booking.com,663.75,663.75,2025-02-10,2025-02-12,430,3.5,,24.712132,46.67674
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,8587.5,,2025-02-10,2025-02-12,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
11667441,Hyatt Regency Riyadh Olaya,Hyatt.com,3532.5,3168.75,2025-02-10,2025-02-12,742,4.5,,24.698381,46.682392
3349253,Carawan Al Fahad Hotel,MakeMyTrip,517.5,457.5,2025-02-10,2025-02-12,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,2171.25,1912.5,2025-02-10,2025-02-12,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,776.25,776.25,2025-02-10,2025-02-12,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
14182161,Hyatt Place Riyadh Al Sulaimania,Hyatt.com,2163.75,2062.5,2025-02-10,2025-02-12,264,4.5,"['Free breakfast available', 'Free cancellation']",,
23569851,Fairmont Ramla Serviced Residences,all.accor.com,6232.5,,2025-02-10,2025-02-12,121,4.5,,,
3250538,Al Mashreq Boutique Hotel,Booking.com,2171.25,791.25,2025-02-10,2025-02-12,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,641.25,615,2025-02-10,2025-02-12,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
15056872,Centro Olaya,Prestigia.com,1301.25,1301.25,2025-02-10,2025-02-12,333,4.5,,24.692995,46.684284
1748545,Executives Hotel - Olaya,Booking.com,543.75,528.75,2025-02-10,2025-02-12,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Booking.com,2351.25,2351.25,2025-02-10,2025-02-12,78,4.5,"['Free breakfast available', 'Free cancellation']",,
6164000,JW Marriott Hotel Riyadh,JW Marriott,3135,,2025-02-10,2025-02-12,669,4.5,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,1031.25,975,2025-02-10,2025-02-12,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,1845,1530,2025-02-10,2025-02-12,14,4,,,
25280776,Ramada By wyndham,Agoda.com,1676.25,,2025-02-10,2025-02-12,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,502.5,502.5,2025-02-10,2025-02-12,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-02-10,2025-02-12,2,5,,,
26451032,The St. Regis Riyadh,StRegis.com,5306.25,,2025-02-10,2025-02-12,54,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-02-10,2025-02-12,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,656.25,558.75,2025-02-10,2025-02-12,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,476.25,,2025-02-10,2025-02-12,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-02-10,2025-02-12,2,2.5,,,
2366709,The Ritz-Carlton Riyadh,Booking.com,5726.25,3.75,2025-02-10,2025-02-12,1045,4.5,,,
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,2501.25,,2025-02-10,2025-02-12,256,4,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1548.75,,2025-02-16,2025-02-18,407,4,,,
24143026,Joudyan Hotel,Booking.com,963.75,832.5,2025-02-16,2025-02-18,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,1147.5,1147.5,2025-02-16,2025-02-18,1073,4.5,,24.683914,46.68803
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,757.5,757.5,2025-02-16,2025-02-18,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,870,870,2025-02-16,2025-02-18,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,915,562.5,2025-02-16,2025-02-18,239,4,,24.664728,46.71136
26451032,The St. Regis Riyadh,StRegis.com,3423.75,,2025-02-16,2025-02-18,54,5,,,
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1605,1605,2025-02-16,2025-02-18,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,390,390,2025-02-16,2025-02-18,430,3.5,,24.712132,46.67674
3349253,Carawan Al Fahad Hotel,MakeMyTrip,517.5,457.5,2025-02-16,2025-02-18,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
810042,Continent Al Waha Hotel,Booking.com,776.25,776.25,2025-02-16,2025-02-18,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-02-16,2025-02-18,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,2081.25,,2025-02-16,2025-02-18,256,4,,,
10131963,Spectrums Hotel Riyadh,Booking.com,641.25,615,2025-02-16,2025-02-18,189,4.5,"['Free breakfast available', 'Free cancellation']",24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,543.75,528.75,2025-02-16,2025-02-18,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1548.75,1548.75,2025-02-16,2025-02-18,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,1031.25,975,2025-02-16,2025-02-18,2,4.5,,24.779217,46.642143
25280776,Ramada By wyndham,Agoda.com,821.25,,2025-02-16,2025-02-18,7,4,,,
16865982,Le Méridien Riyadh,LeMeridien.com,2958.75,,2025-02-16,2025-02-18,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,502.5,502.5,2025-02-16,2025-02-18,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-02-16,2025-02-18,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-02-16,2025-02-18,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,712.5,502.5,2025-02-16,2025-02-18,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,476.25,,2025-02-16,2025-02-18,5,2.5,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1548.75,,2025-02-16,2025-02-18,407,4,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-02-16,2025-02-18,2,2.5,,,
9702375,Rosh Rayhaan by Rotana,Official Site,1935,1526.25,2025-02-16,2025-02-18,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,2460,2460,2025-02-16,2025-02-18,1626,4.5,,24.785522,46.72788
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,2310,2310,2025-02-16,2025-02-18,331,4.5,,24.738811,46.635284
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1961.25,1920,2025-02-16,2025-02-18,957,4.5,,24.666677,46.692158
26451032,The St. Regis Riyadh,StRegis.com,3423.75,,2025-02-16,2025-02-18,54,5,,,
15215188,Fairmont Riyadh,Fairmont,2767.5,2066.25,2025-02-16,2025-02-18,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,2171.25,1912.5,2025-02-16,2025-02-18,338,4.5,,24.695637,46.683575
2366709,The Ritz-Carlton Riyadh,Booking.com,4822.5,3.75,2025-02-16,2025-02-18,1045,4.5,,,
16865982,Le Méridien Riyadh,Booking.com,2958.75,2958.75,2025-02-16,2025-02-18,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
15368089,IntercityHotel Riyadh Malaz,Booking.com,2051.25,1530,2025-02-16,2025-02-18,14,4,,,
6164000,JW Marriott Hotel Riyadh,JW Marriott,2748.75,,2025-02-16,2025-02-18,669,4.5,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,708.75,,2025-01-15,2025-01-18,407,4,"['Free breakfast available', 'Reserve now, pay at stay']",,
9702375,Rosh Rayhaan by Rotana,Official Site,1136.25,866.25,2025-01-15,2025-01-18,1311,4.5,"['Free breakfast available', 'Free cancellation']",24.700346,46.682137
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1230,1230,2025-01-15,2025-01-18,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,690,592.5,2025-01-15,2025-01-18,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
